date,time,Air_Temp,Barometric_Press,Dew_Point,Relative_Humidity,Wind_Dir,Wind_Gust,Wind_Speed
2013_07_19,11:07:59,69.9,27.8,58.7,67.6,329,3,2
2013_07_19,11:14:17,70.1,27.8,57.6,64.6,329,3,1.4
2013_07_19,11:20:35,70.3,27.8,56.6,62,329,3,1.2
2013_07_19,11:26:51,70.5,27.8,56.5,61.2,329,3,0.8
2013_07_19,11:33:09,70.7,27.8,56.2,60.2,329,3,1.2
2013_07_19,11:39:27,70.8,27.8,56.9,61.4,329,3,1
2013_07_19,11:45:45,70.9,27.8,56.6,60.6,329,3,1
2013_07_19,11:52:03,70.9,27.8,56.9,61.2,329,3,1.8
2013_07_19,11:58:20,71,27.8,57.5,62.4,329,3,0.8
2013_07_19,12:04:38,71.1,27.8,57.4,62,329,1,0
2013_07_19,12:10:56,71.2,27.8,57.5,62,329,2,0.4
2013_07_19,12:17:16,71.3,27.8,57.8,62.4,329,2,0
2013_07_19,12:23:34,71.5,27.8,58.4,63.2,329,2,0
2013_07_19,12:29:52,71.8,27.8,58.4,62.6,329,2,0
2013_07_19,13:20:31,75.1,27.8,59.9,59.2,313.6,2,0
2013_07_19,13:26:49,75.2,27.8,60,59.2,310.8,2,0.6
2013_07_19,13:33:07,75.6,27.8,60.1,58.6,313.2,3,0.6
2013_07_19,13:39:25,75.2,27.8,60.5,60.2,312,3,0
2013_07_19,13:45:43,75.2,27.8,59.5,58.2,252.2,3,0.8
2013_07_19,13:52:00,75,27.8,58.5,56.4,50.8,5,4.2
2013_07_19,13:58:19,74.7,27.8,60.6,61.4,57.8,5,1
2013_07_19,14:04:36,74.8,27.8,61.1,62.4,326,5,3.2
2013_07_19,14:10:54,74.8,27.8,61,62.2,323,5,0.2
2013_07_19,14:17:13,75.1,27.8,61.3,62.2,323,5,1.4
2013_07_19,14:23:31,75.4,27.8,61.5,62,323,5,0.2
2013_07_19,14:29:49,75.6,27.8,61,60.6,323,5,0
2013_07_19,14:36:06,76,27.8,61.2,60,323,2,0.6
2013_07_19,14:42:24,75.9,27.8,62.9,64,325.8,7,5.4
2013_07_19,14:48:42,75.5,27.8,61.7,62.2,329,7,0
2013_07_19,14:54:59,76.1,27.8,61.9,61.4,329,7,0
2013_07_19,15:01:17,77.4,27.8,62.4,60,329,7,0
2013_07_19,15:07:35,78,27.8,61.8,57.6,327.8,3,2.2
2013_07_19,15:13:53,77.1,27.8,62.4,60.6,325,4,0.2
2013_07_19,15:20:11,77.1,27.8,62.7,61.2,325,4,1.2
2013_07_19,15:26:29,77,27.8,63.9,64.2,325,4,2.4
2013_07_19,15:32:47,77,27.8,64.2,64.8,340,4,1.4
2013_07_19,15:39:04,77.4,27.8,63.7,62.6,340,3,0.4
2013_07_19,15:45:22,78.6,27.8,64.3,61.6,229,5,2.2
2013_07_19,15:51:40,79,27.7,64.9,62.2,101,6,3.8
2013_07_19,15:57:57,79.3,27.7,66.5,64.8,233.8,6,1.6
2013_07_19,16:04:17,79.1,27.7,66.3,65,227.6,4,1.2
2013_07_19,16:10:36,79.6,27.7,65.9,62.8,55,4,1
2013_07_19,16:16:54,79.5,27.7,67.1,65.8,332.6,4,2.6
2013_07_19,16:23:12,78.8,27.7,66.7,66.4,329,4,0.6
2013_07_19,16:29:30,79.1,27.7,67.1,66.8,329.6,4,1
2013_07_19,16:35:48,79.2,27.7,66.8,65.8,329,4,0.2
2013_07_19,16:42:06,80.4,27.7,67,63.8,329,4,1
2013_07_19,16:48:24,82.3,27.7,63.7,53.4,237.6,5,1
2013_07_19,16:54:42,80.9,27.7,68.5,66,215.2,7,5.6
2013_07_19,17:10:10,78.8,27.7,65.1,62.8,90.6,5,4
2013_07_19,17:16:29,79.4,27.7,65,61.6,271.8,5,1.8
2013_07_19,17:22:47,80.3,27.7,64.4,58.6,329.6,5,0.6
2013_07_19,17:29:04,80.6,27.7,66.9,63.2,294.2,5,3
2013_07_19,17:35:23,79.6,27.7,68.6,69.2,271,4,0.2
2013_07_19,17:41:41,80.1,27.7,67,64.6,270.8,5,1.8
2013_07_19,17:47:59,79.8,27.7,63.3,57.2,280.6,6,1.8
2013_07_19,17:54:17,81.1,27.7,57.3,44.2,272.6,6,0.4
2013_07_19,18:00:35,82.5,27.7,61.4,49,278.8,6,1.4
2013_07_19,18:06:53,81.7,27.7,64.1,55.2,306.6,5,3
2013_07_19,18:13:18,80,27.7,60.9,52.4,293.4,5,2.2
2013_07_19,18:19:48,79.8,27.7,63.2,57,281,5,1
2013_07_19,18:26:06,80.3,27.7,64.6,58.8,290.2,7,2
2013_07_19,18:32:24,79.9,27.7,64.2,58.8,278,8,2.8
2013_07_19,18:38:42,79.9,27.7,67.3,65.4,239,4,2.6
2013_07_19,18:45:00,79.7,27.7,64.5,59.8,154.4,6,1
2013_07_19,18:51:22,80.5,27.7,63.4,56,225.2,6,1.2
2013_07_19,18:57:40,80.5,27.7,62.7,54.8,233.8,6,0.8
2013_07_19,19:03:58,80.2,27.7,62.5,54.8,282,4,2
2013_07_19,19:10:16,79.6,27.7,62,55,282.2,6,1.6
2013_07_19,19:16:34,79.7,27.7,58.3,48,290.4,6,1.4
2013_07_19,19:22:52,79.8,27.7,62.4,55.4,315.2,6,2.6
2013_07_19,19:29:11,79.3,27.7,63,57.6,305.2,6,1.2
2013_07_19,19:36:29,79.1,27.7,61.8,55.6,305,3,0.8
2013_07_19,19:42:47,79.2,27.7,63.3,58.4,305,3,0.4
2013_07_19,19:49:05,77.8,27.7,63.6,61.8,305,3,2.6
2013_07_19,19:55:24,76.8,27.7,63.4,63.4,305,5,0.8
2013_07_19,20:01:42,76.3,27.7,64.4,66.8,305,5,0
2013_07_19,20:08:00,76.2,27.7,64.2,66.4,305.2,1,0
2013_07_19,20:14:18,76.5,27.7,64.8,67.2,187,3,1.4
2013_07_19,20:20:37,76.5,27.7,64.1,65.4,172.2,4,1.4
2013_07_19,20:26:55,76.6,27.7,62.3,61.2,174,6,4.2
2013_07_19,20:33:15,77,27.7,61.6,59,186.4,8,5.6
2013_07_19,20:39:34,78.1,27.7,60.6,55,194.2,10,7.2
2013_07_19,20:45:52,78.2,27.7,61.4,56.4,174.6,11,9
2013_07_19,20:52:10,78.1,27.7,61.4,56.6,169.2,11,9.6
2013_07_19,20:58:29,77.8,27.7,63,60.4,155.2,13,9.6
2013_07_19,21:04:47,77.1,27.7,65.2,66.8,148.6,11,7.8
2013_07_19,21:11:05,76.8,27.7,65.8,69,124.2,11,5
2013_07_19,21:17:25,76.2,27.7,65.8,70.2,151,14,6
2013_07_19,21:23:43,75.8,27.7,62,62.4,170.4,14,12
2013_07_19,21:30:01,76,27.7,65,68.8,124,14,4.2
2013_07_19,21:36:25,75.8,27.7,67.4,75.4,114,4,0.8
2013_07_19,21:42:43,75,27.7,64.8,70.6,114,4,0.6
2013_07_19,21:49:01,74.8,27.7,63.2,67.4,114,4,0
2013_07_19,21:55:20,74.6,27.7,62.7,66.4,125.2,4,0.8
2013_07_19,22:01:38,74.7,27.7,61.2,62.8,142,4,0
2013_07_19,22:14:16,74.9,27.7,63,66.4,151,6,2.2
2013_07_19,22:20:34,74.9,27.7,59.2,58,188.8,9,6.8
2013_07_19,22:26:53,75,27.7,58.9,57.4,178.6,11,9
2013_07_19,22:33:12,75,27.7,59.6,58.8,166.4,11,7.8
2013_07_19,22:39:30,75.1,27.7,60.3,60.2,163.2,10,6.4
2013_07_19,22:45:49,75.1,27.7,61.6,62.8,156.6,10,7.8
2013_07_19,22:52:08,74.8,27.7,62.9,66.4,115,10,2.6
2013_07_19,22:58:26,74,27.7,62.8,68,148.8,10,6
2013_07_19,23:04:44,73.7,27.7,59.9,62,165,12,9.8
2013_07_19,23:11:03,73.8,27.7,59.1,60,150.2,15,12.4
2013_07_19,23:17:22,73.6,27.7,61.4,65.6,152.4,15,9.2
2013_07_19,23:23:40,73.3,27.7,60.7,64.8,159.4,15,11.2
2013_07_19,23:29:59,72.9,27.7,60.7,65.6,120.6,15,6.2
2013_07_19,23:36:21,72.7,27.7,58.1,60.2,134.2,8,6.2
2013_07_19,23:42:40,73.1,27.7,59.2,61.8,157.4,11,9
2013_07_19,23:48:59,73.2,27.7,57.6,58.2,155.2,14,10
2013_07_19,23:55:17,72.7,27.7,61,66.8,145.6,14,10.4
2013_07_20,0:01:36,72.3,27.7,60,65.2,145,14,10.4
2013_07_20,0:08:00,72.2,27.7,62.9,72.6,137.4,14,9.8
2013_07_20,0:14:19,72,27.7,61.1,68.4,143,14,9.2
2013_07_20,0:20:37,72.2,27.7,59.4,64,155.2,14,9.6
2013_07_20,0:26:56,71.9,27.7,60.1,66.4,158.2,14,7.6
2013_07_20,0:33:16,71.3,27.7,60.2,68,158.4,14,7
2013_07_20,0:39:36,71.3,27.7,59.1,65.4,158.8,9,4.2
2013_07_20,0:45:54,71.4,27.7,57.2,61,156.2,9,3
2013_07_20,0:52:14,71.6,27.7,57.2,60.4,152,9,0.4
2013_07_20,0:58:32,71.6,27.7,58.2,62.6,152,9,0
2013_07_20,1:04:50,71.6,27.7,59.1,64.6,154,1,0
2013_07_20,1:11:09,71.6,27.7,59.9,66.6,211.6,3,1.8
2013_07_20,1:17:28,71.5,27.7,61,69.4,277,3,1.4
2013_07_20,1:23:47,71.5,27.7,62.2,72.6,208.8,5,2
2013_07_20,1:30:06,71.1,27.7,61.6,72,109.8,5,1.2
2013_07_20,1:36:33,70.7,27.7,61,71.6,172.2,5,2.2
2013_07_20,1:42:52,70.9,27.7,60.7,70.2,268.2,6,4.2
2013_07_20,1:49:11,71.3,27.7,61.2,70.4,271,6,4
2013_07_20,1:55:30,71.4,27.7,61.1,69.8,270.8,6,3.2
2013_07_20,2:01:49,71.5,27.7,61.5,70.8,290,6,0.6
2013_07_20,2:08:08,71.3,27.7,61.7,71.8,269.6,2,0.2
2013_07_20,2:14:26,71,27.7,60.7,70,154.6,6,4
2013_07_20,2:20:45,70.6,27.7,60.5,70.4,159.6,6,3.6
2013_07_20,2:27:05,70.4,27.7,59.8,69,169.2,6,0
2013_07_20,2:33:24,70.4,27.7,60.2,70,169.2,6,0.2
2013_07_20,2:39:42,70.5,27.7,60.9,71.6,169.6,2,0.2
2013_07_20,2:46:01,70.4,27.7,61.4,73.2,292.6,5,3
2013_07_20,2:52:20,70.4,27.7,60.8,71.6,317,5,1.2
2013_07_20,2:58:39,70.4,27.7,61.1,72.2,317,5,1
2013_07_20,3:04:57,70.4,27.7,61,72.2,336.8,5,2.8
2013_07_20,3:11:16,70.2,27.7,61.2,73,338.4,6,4
2013_07_20,3:17:36,70.3,27.7,61.2,73,292.2,7,4.2
2013_07_20,3:23:54,70.3,27.7,60.9,72.2,300.6,7,3.2
2013_07_20,3:30:13,70.2,27.7,61.4,73.8,295,7,4
2013_07_20,3:36:33,70,27.7,61.2,73.8,295,5,3
2013_07_20,3:42:52,70,27.7,60.5,71.8,302,5,3.2
2013_07_20,3:49:12,70,27.7,61.2,73.6,305.6,5,2.6
2013_07_20,3:55:31,69.7,27.7,61,73.8,286,5,2.4
2013_07_20,4:10:10,69.4,27.7,60.5,73.2,286,4,2.4
2013_07_20,4:16:28,69.5,27.7,60.2,72.2,291.8,5,3
2013_07_20,4:22:46,69.7,27.7,60.6,72.8,307,5,1.8
2013_07_20,4:29:03,69.6,27.7,59.8,71,307,5,0.4
2013_07_20,4:35:22,69.2,27.7,60.6,74,306.8,1,0.4
2013_07_20,4:41:41,68.5,27.7,60.3,75,308,1,0
2013_07_20,4:47:58,68,27.7,60.2,76,307.8,1,0
2013_07_20,4:54:16,67.7,27.7,59.9,76.2,308,1,0
2013_07_20,5:00:34,67.5,27.7,59.8,76.6,308,1,0
2013_07_20,5:19:29,67,27.7,60.1,78.4,308,1,0
2013_07_20,5:25:47,66.9,27.7,60.7,80.6,302.4,2,0.4
2013_07_20,5:32:05,66.9,27.7,60.4,79.6,301,2,0
2013_07_20,5:38:23,67.1,27.7,59.1,75.6,268.2,4,1
2013_07_20,5:44:41,67.6,27.7,59.5,75.4,284,4,1.6
2013_07_20,5:50:59,67.9,27.7,59.3,74,309.8,6,3.6
2013_07_20,5:57:18,68.8,27.7,58.4,69.4,333,6,4.6
2013_07_20,6:03:36,69.5,27.7,58.1,67,352.6,6,5.2
2013_07_20,6:09:54,69.7,27.7,58.8,68.2,360,6,5.2
2013_07_20,6:16:14,69.9,27.7,59.5,69.4,359,6,4.4
2013_07_20,6:22:32,69.9,27.7,58.9,68.2,353.4,8,6.8
2013_07_20,6:28:51,69.7,27.7,58.9,68.6,358,8,6.6
2013_07_20,6:35:08,69.4,27.7,59.5,70.6,76.8,9,7.2
2013_07_20,6:41:27,69,27.7,59.1,70.8,5,9,6.2
2013_07_20,6:47:45,69.1,27.7,58.6,69.2,360,9,5.6
2013_07_20,6:54:03,69.4,27.7,59.9,71.8,350.8,9,7.2
2013_07_20,7:00:21,69.2,27.7,57.9,67.2,349.6,9,6.6
2013_07_20,7:06:39,69.1,27.7,58,67.6,359,8,6.6
2013_07_20,7:12:57,69.1,27.7,58.1,68,358,8,5.8
2013_07_20,7:19:17,69.1,27.7,57.9,67.4,355,8,5
2013_07_20,7:25:36,69.3,27.7,58.7,69,347.6,8,4.6
2013_07_20,7:31:54,69.3,27.7,58.8,69.2,344,8,4.8
2013_07_20,7:38:12,69.2,27.7,58.7,69.2,341.8,7,5
2013_07_20,7:44:30,69.2,27.7,58.6,69.2,343.8,7,6
2013_07_20,7:50:50,69.1,27.7,58.2,68.2,325.6,7,5.4
2013_07_20,7:57:07,69,27.7,58.8,70,323,7,5
2013_07_20,8:03:26,69,27.7,59.4,71.6,340.8,8,6.4
2013_07_20,8:09:44,68.8,27.7,58.5,69.8,348,9,6.6
2013_07_20,8:16:02,68.7,27.7,58.5,70,347.6,9,5.6
2013_07_20,8:22:21,68.7,27.7,58.6,70.4,342,9,5.2
2013_07_20,8:28:40,68.8,27.7,57.7,67.8,347.6,9,5.2
2013_07_20,8:34:58,68.9,27.7,57.7,67.4,355,6,4
2013_07_20,8:41:15,68.9,27.7,58.1,68.6,355,6,3.8
2013_07_20,8:47:34,69,27.7,58.7,69.8,355,7,4.6
2013_07_20,8:53:51,69,27.7,58.8,70,346,7,5.4
2013_07_20,9:00:10,69,27.7,57.7,67.4,340,7,4
2013_07_20,9:06:33,69,27.7,58.1,68.2,339.6,5,4.2
2013_07_20,9:12:51,69.2,27.7,58.5,68.8,340,5,4
2013_07_20,9:19:09,69.1,27.7,57.6,66.8,338.4,5,2.8
2013_07_20,9:26:31,69.1,27.7,57,65.2,336.6,5,0.8
2013_07_20,9:32:49,69.4,27.7,57.5,66,336.8,5,0.2
2013_07_20,9:39:07,69.5,27.7,57.9,66.4,336.4,2,0.2
2013_07_20,9:45:26,69.8,27.7,57.8,65.6,336.6,3,0.8
2013_07_20,9:51:44,70,27.7,57.6,64.6,336.4,3,1.6
2013_07_20,9:58:02,70.2,27.7,57.4,63.8,336.4,3,0.6
2013_07_20,10:04:21,70.3,27.7,57.7,64.2,336.6,1,0.4
2013_07_20,10:10:40,70.3,27.7,58.2,65.4,336.4,2,0.2
2013_07_20,10:16:59,70.3,27.7,58.2,65.6,336.8,2,0.2
2013_07_20,10:23:17,70.6,27.7,58.2,64.8,336.6,2,0
2013_07_20,10:29:35,71.5,27.7,58.5,63.6,336.2,2,0
2013_07_20,10:35:54,72.6,27.7,59.5,63.4,336.6,1,0
2013_07_20,10:42:12,74.3,27.7,59.4,59.8,338,1,0.4
2013_07_20,10:48:30,75.1,27.7,59.9,59.2,338,2,0.4
2013_07_20,10:54:49,75.5,27.7,59.5,57.6,338,2,0.4
2013_07_20,11:01:07,75.7,27.7,59,56.2,338,2,0.2
2013_07_20,11:07:25,75.8,27.7,59.3,56.6,338.2,1,0.2
2013_07_20,11:13:44,75.9,27.7,60.1,58,339,2,0.6
2013_07_20,11:20:02,75.6,27.7,59.1,56.6,344.6,2,0
2013_07_20,11:26:21,75.9,27.7,58.5,54.8,344.6,2,0
2013_07_20,11:32:40,76.3,27.7,58.5,54,344.6,2,0
2013_07_20,11:38:58,75.3,27.7,58.5,56,344.6,2,1.2
2013_07_20,11:45:16,73.6,27.7,58.9,60,345,2,0.4
2013_07_20,11:51:36,72.7,27.7,58.7,61.4,344.8,2,0.8
2013_07_20,11:57:54,72.5,27.7,58.3,61,344.6,3,0.8
2013_07_20,12:04:15,72.6,27.7,58.9,62.2,344.6,4,1.4
2013_07_20,12:10:34,72.8,27.7,59.5,63,344.8,4,1.4
2013_07_20,12:16:52,73,27.7,59.4,62.4,344.8,5,1.4
2013_07_20,12:23:11,73.3,27.7,59,61,344.8,5,1
2013_07_20,12:29:29,73.6,27.7,59.4,61.2,156,5,2.6
2013_07_20,12:35:47,73.7,27.7,59.8,61.8,37.2,5,4.6
2013_07_20,12:42:05,73.9,27.7,60.2,62.4,154,7,5
2013_07_20,12:48:26,74,27.7,60.4,62.6,313,7,1
2013_07_20,12:54:48,74.2,27.7,60.8,63,329.4,7,1.2
2013_07_20,13:01:07,74.6,27.7,61,62.6,70.2,7,3.4
2013_07_20,13:07:26,74.9,27.7,61.4,63,105.6,6,2
2013_07_20,13:13:44,75.2,27.7,61.6,62.6,193,6,2.4
2013_07_20,13:20:02,76.1,27.7,59.6,57.2,106.8,14,6.6
2013_07_20,13:26:21,77.8,27.7,60.5,55.4,209.6,14,4.4
2013_07_20,13:32:39,77.9,27.7,60.7,55.6,101.4,14,1.6
2013_07_20,13:38:58,79.5,27.7,55.9,45,229,7,4.4
2013_07_20,13:45:16,81.9,27.6,60.3,48.2,105.2,12,7.8
2013_07_20,13:51:35,83.3,27.6,52.5,35,186.6,18,11
2013_07_20,13:57:54,85.9,27.6,48.4,27.4,178.2,18,5.8
2013_07_20,14:04:13,87,27.6,50.5,28.6,144.4,16,7.6
2013_07_20,14:10:32,87.3,27.6,48.7,26.6,204.4,27,9.2
2013_07_20,14:16:50,87.5,27.6,49.2,26.8,151.8,27,11.6
2013_07_20,14:23:09,87.4,27.6,48.9,26.6,172.8,27,11
2013_07_20,14:29:27,87.6,27.6,48.5,26,151.2,27,10.2
2013_07_20,14:35:46,87.6,27.6,48.3,25.8,153,26,16.4
2013_07_20,14:42:04,87.6,27.6,46.4,24,162.8,34,15
2013_07_20,14:48:23,87.7,27.6,46.7,24.4,156.2,34,11.8
2013_07_20,14:54:43,88.1,27.6,43.6,21.2,237,34,7.2
2013_07_20,15:01:02,88.2,27.6,45.5,22.8,131.4,36,21.2
2013_07_20,15:07:20,88.3,27.6,45.1,22.4,167.2,36,10.2
2013_07_20,15:13:39,88.4,27.6,45.9,23,165,36,17.6
2013_07_20,15:19:58,88.2,27.6,49.6,26.6,161.6,36,14.8
2013_07_20,15:26:16,88.3,27.6,45.6,22.8,143.4,36,9.6
2013_07_20,15:32:35,88.6,27.6,43.1,20.6,137.4,36,15.4
2013_07_20,15:38:54,89,27.6,43,20.2,259.6,26,7.4
2013_07_20,15:45:12,88.9,27.6,45.9,22.6,143.8,26,4.2
2013_07_20,15:51:34,89.1,27.6,42,19.4,137.2,28,11.2
2013_07_20,15:57:53,89.2,27.6,44.6,21.4,150.6,28,12.2
2013_07_20,16:04:12,89,27.6,46.1,22.8,171,24,13.2
2013_07_20,16:10:32,88.8,27.6,46.9,23.6,186.6,25,11
2013_07_20,16:16:50,88.9,27.6,44.8,21.8,161.8,25,13.2
2013_07_20,16:23:08,89,27.6,46.7,23.4,188.4,26,15.8
2013_07_20,16:29:27,89,27.6,42.5,19.8,182,26,8
2013_07_20,16:35:46,89,27.6,47.5,24,158.4,26,19.6
2013_07_20,16:42:04,88.8,27.6,48.2,24.8,182,26,15.2
2013_07_20,16:48:24,88.8,27.6,47.7,24.4,154.4,28,12.8
2013_07_20,16:54:43,89.2,27.6,45.4,22,141.8,28,11.2
2013_07_20,17:10:10,89.5,27.6,43.3,20.2,163.8,28,15
2013_07_20,17:16:28,90.2,27.6,39.8,17.2,164.6,28,8
2013_07_20,17:22:46,90.5,27.6,43,19.4,153.8,28,13.8
2013_07_20,17:29:05,89.5,27.6,43.6,20.4,145,29,16.2
2013_07_20,17:35:24,90.1,27.6,42.3,19,156.2,16,8.8
2013_07_20,17:41:43,90,27.6,41.4,18.4,153.8,31,21.4
2013_07_20,17:48:01,90.2,27.6,39.7,17.2,167.4,31,10.4
2013_07_20,17:54:19,90.7,27.6,41.2,18,155.2,31,10
2013_07_20,18:00:38,90.6,27.6,35.9,14.6,133.6,31,9.8
2013_07_20,18:06:56,90.5,27.6,44.7,20.8,169.6,25,15.2
2013_07_20,18:13:14,88.9,27.6,42,19.6,196.4,25,9
2013_07_20,18:19:34,90.1,27.6,36.5,15.2,140.8,25,7.8
2013_07_20,18:25:52,90.7,27.6,39.2,16.6,141.4,25,8.8
2013_07_20,18:32:12,90.6,27.6,38.5,16.2,137,25,12.2
2013_07_20,18:38:31,90.8,27.6,34.6,13.8,161.2,21,7.2
2013_07_20,18:44:50,91.1,27.6,37.6,15.4,189.8,21,5.2
2013_07_20,18:51:08,91.1,27.6,33,12.8,134.4,21,3
2013_07_20,18:57:27,91.5,27.6,38,15.4,149.2,21,3.8
2013_07_20,19:03:46,90.2,27.6,43.6,20.6,196.2,13,7.4
2013_07_20,19:10:05,89,27.6,36.2,15.6,140,13,6.2
2013_07_20,19:16:24,89.9,27.6,33.2,13.4,81.8,18,8.6
2013_07_20,19:22:43,89.7,27.6,41.9,19.2,120.6,18,6.4
2013_07_20,19:29:01,90,27.6,33.3,13.4,129.8,18,3.2
2013_07_20,19:35:22,90,27.6,47,22.8,146.8,4,0.6
2013_07_20,19:41:44,88,27.6,42.9,20.8,134.8,13,6.2
2013_07_20,19:48:03,86.8,27.6,44.3,23,192.2,13,3.8
2013_07_20,19:54:22,85.1,27.6,41.5,21.6,199.2,13,3.6
2013_07_20,20:00:41,85.5,27.6,38.2,19.2,159.6,14,6.8
2013_07_20,20:07:00,84.9,27.6,43.2,23.4,199.6,13,3.2
2013_07_20,20:13:19,84.2,27.6,43.9,24.6,174.2,15,5.6
2013_07_20,20:19:38,84.9,27.6,46.6,26.4,198.2,15,5.2
2013_07_20,20:25:57,84.4,27.6,43.6,24,183.8,15,7.8
2013_07_20,20:32:18,85.3,27.6,41.3,21.8,168.6,15,8.4
2013_07_20,20:38:37,84.8,27.6,46.3,26.6,162.4,17,10.6
2013_07_20,20:44:56,84.8,27.6,37.9,19,186.8,20,5.6
2013_07_20,20:51:16,85.3,27.6,47.3,27,184.2,20,6.6
2013_07_20,20:57:36,82.1,27.6,52.9,36.6,178.4,20,10
2013_07_20,21:03:55,80.7,27.6,49.4,33.6,189,8,1.6
2013_07_20,21:10:14,80.2,27.6,50.1,35.2,160,13,9.6
2013_07_20,21:17:34,78.7,27.6,54.8,43.8,151.4,15,10.8
2013_07_20,21:23:53,77.6,27.6,56.1,47.6,126.2,17,10.8
2013_07_20,21:30:12,77.5,27.6,54.4,44.8,119.8,17,9.6
2013_07_20,21:36:35,77.1,27.6,54,44.8,122.6,14,11.6
2013_07_20,21:42:54,76.5,27.6,54.6,46.8,135.8,14,8.8
2013_07_20,21:49:14,76.2,27.6,54.3,46.6,161.8,16,11
2013_07_20,21:55:35,76.5,27.6,52.9,43.8,165.2,17,8.4
2013_07_20,22:01:54,76.3,27.6,53.4,45,149.8,17,9.2
2013_07_20,22:08:14,76.6,27.6,49.9,39.2,162.4,15,10
2013_07_20,22:14:33,76.2,27.6,56.1,49.8,166.4,15,10
2013_07_20,22:20:52,75,27.6,55.7,51,153.2,18,14.2
2013_07_20,22:27:11,74.3,27.6,54.7,50.4,150.4,22,18
2013_07_20,22:33:31,74.2,27.6,53.9,49,146.2,22,16.4
2013_07_20,22:39:50,74,27.6,54.6,50.6,146,21,16.2
2013_07_20,22:46:11,73.7,27.6,55.1,52.2,143.6,21,14.2
2013_07_20,22:52:30,73.5,27.6,55.2,52.8,167.6,21,8.4
2013_07_20,22:58:50,73.3,27.6,54.8,52.4,150,21,10.8
2013_07_20,23:05:09,72.8,27.6,53.7,51.2,118.8,16,12.6
2013_07_20,23:11:28,73.2,27.6,52.1,47.6,112.6,16,13.4
2013_07_20,23:17:47,72.8,27.6,54.9,53.4,126.4,16,10.8
2013_07_20,23:24:07,72.2,27.6,56.9,58.6,147.6,16,12
2013_07_20,23:30:26,71.7,27.6,55.4,56.6,153.6,16,12.8
2013_07_20,23:36:46,71.7,27.6,53.7,53,152.6,16,13.2
2013_07_20,23:43:05,71.6,27.6,54.4,54.6,157.2,16,13.2
2013_07_20,23:49:24,71.8,27.6,49.6,45.6,152.4,23,18.8
2013_07_20,23:55:43,72.1,27.6,51.5,48.4,141.6,23,17.4
2013_07_21,0:02:03,71.9,27.6,53.2,51.8,144.8,23,16.6
2013_07_21,0:08:27,71.1,27.6,55.8,58.4,148,18,14
2013_07_21,0:14:46,71.1,27.6,49.8,47,140.4,18,15.4
2013_07_21,0:21:05,71.1,27.6,51.4,49.8,142.2,22,16.8
2013_07_21,0:27:24,71.1,27.6,51.9,50.8,140.2,22,14.4
2013_07_21,0:33:43,70.9,27.6,52.7,52.6,152.4,18,14.6
2013_07_21,0:40:02,70.9,27.6,51.2,49.8,150.4,18,14.6
2013_07_21,0:46:22,71.2,27.6,52,50.8,158.2,18,13.6
2013_07_21,0:52:41,71.1,27.6,52,50.8,153.6,18,13.6
2013_07_21,0:59:00,71.1,27.6,54.6,56,168,18,5.2
2013_07_21,1:05:21,70.6,27.6,53.2,54,202,4,0
2013_07_21,1:11:41,70.2,27.6,53.2,54.8,133.6,9,6.2
2013_07_21,1:18:00,70,27.6,55.5,60,163.2,12,9
2013_07_21,1:24:20,69.8,27.6,52.4,54,167.2,12,9.6
2013_07_21,1:30:42,70.2,27.6,53.4,55.4,158.2,12,7
2013_07_21,1:37:01,70.3,27.6,54.3,57,155.2,12,10
2013_07_21,1:43:20,70,27.6,53.9,56.6,133.8,12,8.8
2013_07_21,1:49:40,69.9,27.6,52.9,54.8,116.6,12,9.6
2013_07_21,1:55:59,69.9,27.6,51.9,52.8,142.2,14,11.2
2013_07_21,2:02:19,69.5,27.6,53.4,56.6,146.8,15,12
2013_07_21,2:08:39,69.1,27.6,50.8,52,145.4,14,8.8
2013_07_21,2:14:58,69.2,27.6,52.5,55.4,157,14,6.8
2013_07_21,2:21:18,69.1,27.6,53.7,58,156.4,14,6.6
2013_07_21,2:27:37,68.9,27.6,52.5,55.8,171.6,14,7
2013_07_21,2:33:57,69.1,27.6,49.6,49.8,174,6,2.6
2013_07_21,2:40:16,69.6,27.6,49.5,49,173,6,0.8
2013_07_21,2:46:36,69.7,27.6,52.9,55.2,178.2,6,4.4
2013_07_21,2:52:55,69.4,27.6,51.6,53.2,184,6,1.4
2013_07_21,2:59:15,69.4,27.6,52.6,55,184,6,2
2013_07_21,3:05:34,69.4,27.6,50.1,50.2,185.2,4,1.4
2013_07_21,3:11:53,69.5,27.6,52,53.8,164.8,6,3.8
2013_07_21,3:18:13,69.2,27.6,52.5,55.4,160.6,6,4.4
2013_07_21,3:24:32,68.9,27.6,51.6,54,161.6,8,5.4
2013_07_21,3:30:51,68.8,27.6,51.1,53.4,160.8,8,6
2013_07_21,3:37:11,68.6,27.6,50.8,53,154.2,8,7.2
2013_07_21,3:43:30,68.6,27.6,50.3,52.2,148.4,8,6
2013_07_21,3:49:49,68.5,27.6,50.9,53.4,150.8,8,6.8
2013_07_21,3:56:09,68.2,27.6,49.8,51.8,157.6,8,5.2
2013_07_21,4:10:10,67.8,27.6,50.5,53.8,149.8,6,5.4
2013_07_21,4:16:29,67.7,27.6,51.6,56.2,143.6,8,6.4
2013_07_21,4:22:47,67.6,27.6,51.5,56.2,139,9,7.8
