date,time,Air_Temp,Barometric_Press,Dew_Point,Relative_Humidity,Wind_Dir,Wind_Gust,Wind_Speed
2015_02_18,17:37:13,39.42,30.2,34.84,83.4,150.2,7,5.4
2015_02_18,17:41:23,39.48,30.2,35.08,84,146.44,7,5.8
2015_02_18,17:42:13,39.48,30.2,35.14,84.2,141.05,7,5.8
2015_02_18,17:46:23,39.5,30.2,35.58,85.6,123.2,7,5.8
2015_02_18,17:47:13,39.5,30.2,35.7,86,124.8,7,5.6
2015_02_18,17:51:24,39.44,30.2,35.76,86.4,131.2,7,5.4
2015_02_18,17:52:14,39.42,30.2,35.68,86.2,143.76,7,5
2015_02_18,17:56:24,39.42,30.21,35.5,85.6,299.52,7,3
2015_02_18,17:57:14,39.42,30.21,35.44,85.4,320.12,7,2.6
2015_02_18,18:01:24,39.44,30.2,35.1,84.2,341,7,0.2
2015_02_18,18:02:14,39.44,30.2,35.04,84,341,7,0
2015_02_18,18:16:24,39.2,30.2,34.98,84.6,234.05,3,2
2015_02_18,18:17:14,39.2,30.2,35.1,85,202.87,3,2.4
2015_02_18,18:21:24,39.1,30.2,35.42,86.4,200.78,4,2.2
2015_02_18,18:22:14,39.06,30.21,35.38,86.4,207.82,5,2.8
2015_02_18,18:26:24,38.9,30.21,35.28,86.6,219,5,4.4
2015_02_18,18:27:14,38.86,30.21,35.24,86.6,215,5,4
2015_02_18,18:31:24,38.78,30.21,35.04,86.2,201,5,2
2015_02_18,18:32:14,38.76,30.21,35.02,86.2,200,5,1.4
2015_02_18,18:36:24,38.64,30.2,34.54,85,200,2,0
2015_02_18,18:37:14,38.62,30.2,34.4,84.6,200,2,0
2015_02_18,18:41:24,38.48,30.2,34.14,84.2,200,2,0.4
2015_02_18,18:42:14,38.44,30.2,34.04,84,200,2,0.4
2015_02_18,18:46:24,38.48,30.2,34.02,83.8,200,2,0
2015_02_18,18:47:14,38.5,30.2,34.1,84,200,2,0
2015_02_18,18:51:24,38.5,30.2,34.16,84.2,200,4,2.6
2015_02_18,18:52:14,38.5,30.2,34.22,84.4,200,4,3.2
2015_02_18,18:56:25,38.5,30.2,33.8,83,186.42,7,4.2
2015_02_18,18:57:14,38.52,30.2,33.58,82.2,178.54,7,4.8
2015_02_18,19:01:25,38.7,30.2,33.52,81.4,158.2,7,5.8
2015_02_18,19:02:15,38.76,30.2,33.52,81.2,161.18,7,5.8
2015_02_18,19:06:25,38.98,30.2,33.62,80.8,169.2,9,6.8
2015_02_18,19:07:15,39.02,30.2,33.78,81.2,167.6,9,6.8
2015_02_18,19:11:25,39.12,30.2,34.18,82.2,164.06,9,6.8
2015_02_18,19:12:15,39.12,30.2,34.3,82.6,158.05,9,6.6
2015_02_18,19:16:25,39.06,30.2,34.66,84,138,9,3
2015_02_18,19:17:15,39.02,30.2,34.62,84,141.77,9,2.8
2015_02_18,19:21:25,38.82,30.19,34.36,83.8,165.77,9,5.4
2015_02_18,19:22:15,38.78,30.19,34.26,83.6,169.42,9,6.2
2015_02_18,19:26:25,38.66,30.19,34.08,83.4,182.4,9,6
2015_02_18,19:27:15,38.64,30.19,34.12,83.6,184.6,9,5.2
2015_02_18,19:31:25,38.52,30.19,34.18,84.2,200.35,9,3
2015_02_18,19:32:15,38.5,30.19,34.22,84.4,210.08,9,3
2015_02_18,19:36:25,38.5,30.19,34.28,84.6,258.1,5,3.6
2015_02_18,19:37:15,38.5,30.19,34.16,84.2,264.81,5,3.4
2015_02_18,19:41:25,38.52,30.19,34.06,83.8,260,5,2.8
2015_02_18,19:42:15,38.52,30.19,34.18,84.2,256.8,5,2.6
2015_02_18,19:46:25,38.38,30.19,33.86,83.6,259.01,5,4.2
2015_02_18,19:47:15,38.32,30.19,33.62,83,258.8,6,4.8
2015_02_18,19:51:25,38.14,30.19,33.38,82.8,247.6,6,3.8
2015_02_18,19:52:15,38.1,30.2,33.4,83,253.77,6,3.4
2015_02_18,19:56:26,38.06,30.2,32.88,81.4,244.18,6,2.6
2015_02_18,19:57:15,38.08,30.2,32.78,81,226.79,6,2.4
2015_02_18,20:01:26,38.22,30.2,32.92,81,207.4,6,3.2
2015_02_18,20:02:15,38.28,30.2,32.98,81,209.8,8,4.4
2015_02_18,20:06:26,38.48,30.2,33.3,81.4,202.8,9,7.2
2015_02_18,20:07:16,38.52,30.2,33.52,82,195.62,11,7
2015_02_18,20:11:26,38.6,30.2,34.14,83.8,166.37,13,11
2015_02_18,20:12:16,38.6,30.2,34.2,84,161.4,13,11.6
2015_02_18,20:16:26,38.54,30.19,34.14,84,155.4,13,10.8
2015_02_18,20:17:16,38.5,30.19,33.98,83.6,155.8,13,11.2
2015_02_18,20:21:26,38.4,30.19,33.46,82.2,158.8,13,11.6
2015_02_18,20:22:16,38.4,30.19,33.4,82,160,13,11.6
2015_02_18,20:26:26,38.36,30.19,33.36,82,166,14,11.4
2015_02_18,20:27:16,38.34,30.2,33.34,82,166.6,14,10.8
2015_02_18,20:31:26,38.3,30.2,33.42,82.4,171.4,14,9
2015_02_18,20:32:16,38.32,30.2,33.44,82.4,171.4,14,9
2015_02_18,20:36:26,38.4,30.2,33.46,82.2,164.2,10,8.8
2015_02_18,20:37:16,38.42,30.2,33.54,82.4,163.39,10,8.6
2015_02_18,20:41:26,38.5,30.2,33.74,82.8,170.8,10,7.8
2015_02_18,20:42:16,38.5,30.2,33.68,82.6,169.22,10,8
2015_02_18,20:46:27,38.5,30.2,33.02,80.4,129.64,13,10.4
2015_02_18,20:47:16,38.5,30.2,32.9,80,122.79,13,10.4
2015_02_18,20:51:27,38.56,30.2,33.32,81.2,137.14,13,10.6
2015_02_18,20:52:16,38.56,30.2,33.44,81.6,148.11,13,10.4
2015_02_18,20:56:27,38.54,30.2,33.9,83.2,183.2,13,6.4
2015_02_18,20:57:16,38.56,30.2,34.04,83.6,182.6,13,6.6
2015_02_18,21:01:27,38.54,30.2,34.02,83.6,175.41,13,7.2
2015_02_18,21:02:16,38.52,30.2,33.88,83.2,175.01,13,7.4
2015_02_18,21:06:27,38.54,30.2,33.78,82.8,178.6,11,8.8
2015_02_18,21:07:16,38.56,30.2,33.86,83,179.8,11,8.2
2015_02_18,21:11:27,38.6,30.2,33.72,82.4,190.93,12,6.8
2015_02_18,21:12:16,38.62,30.2,33.62,82,191.93,12,6
2015_02_18,21:16:27,38.7,30.2,33.16,80.2,191.8,12,6.6
2015_02_18,21:17:16,38.68,30.2,33.08,80,192.4,12,7.8
2015_02_18,21:21:27,38.6,30.2,32.72,79.2,198.98,12,7.6
2015_02_18,21:22:16,38.6,30.2,32.66,79,204.61,12,6.8
2015_02_18,21:26:27,38.58,30.2,33.04,80.2,216.84,12,5
2015_02_18,21:27:16,38.56,30.21,33.2,80.8,219.7,12,4.4
2015_02_18,21:31:27,38.5,30.21,33.44,81.8,245.41,12,2.8
2015_02_18,21:32:16,38.52,30.21,33.58,82.2,252.6,12,2.8
2015_02_18,21:36:27,38.6,30.21,34.32,84.4,253.99,6,1.6
2015_02_18,21:37:17,38.6,30.21,34.32,84.4,250.98,6,1.2
2015_02_18,21:41:27,38.6,30.21,34.2,84,257.97,6,1.6
2015_02_18,21:42:17,38.6,30.21,34.2,84,263.02,6,1.6
2015_02_18,21:46:27,38.5,30.21,33.92,83.4,283.74,6,2.2
2015_02_18,21:47:17,38.48,30.21,33.84,83.2,298.81,6,2.8
2015_02_18,21:51:27,38.42,30.22,33.54,82.4,31.39,6,1
2015_02_18,21:52:17,38.4,30.22,33.46,82.2,32.99,6,0.8
2015_02_18,21:56:27,38.4,30.22,33.7,83,246.36,6,2.6
2015_02_18,21:57:17,38.4,30.22,33.76,83.2,238.28,6,3.2
2015_02_18,22:01:27,38.34,30.22,33.46,82.4,190.27,7,3.2
2015_02_18,22:02:17,38.3,30.22,33.36,82.2,184.62,9,3.8
2015_02_18,22:06:27,38.18,30.23,33.24,82.2,156,9,7
2015_02_18,22:07:17,38.14,30.23,33.2,82.2,149.1,9,7
2015_02_18,22:11:28,37.98,30.23,33.22,82.8,158.06,10,9
2015_02_18,22:12:17,37.96,30.23,33.32,83.2,162.2,10,9
2015_02_18,22:16:28,37.94,30.23,33.36,83.4,179.77,10,7.8
2015_02_18,22:17:17,37.96,30.23,33.26,83,181.36,10,7.6
2015_02_18,22:21:28,38.1,30.23,33.04,81.8,165.6,10,8.2
2015_02_18,22:22:17,38.14,30.23,32.96,81.4,166.6,10,8.4
2015_02_18,22:26:28,38.28,30.22,32.86,80.6,174,10,7
2015_02_18,22:27:17,38.32,30.22,33.02,81,171.4,10,7
2015_02_18,22:31:28,38.38,30.22,33.38,82,156.2,10,7.8
2015_02_18,22:32:17,38.36,30.22,33.42,82.2,150.55,14,8.8
2015_02_18,22:36:28,38.22,30.22,33.34,82.4,138.6,16,13.8
2015_02_18,22:37:17,38.2,30.22,33.32,82.4,142,16,14.2
2015_02_18,22:41:28,38.28,30.22,33.1,81.4,156.6,17,14.4
2015_02_18,22:42:18,38.32,30.22,33.02,81,160.41,17,14.2
2015_02_18,22:46:28,38.52,30.22,33.1,80.6,163.4,17,14.6
2015_02_18,22:47:18,38.56,30.22,33.08,80.4,162.8,17,14.8
2015_02_18,22:51:28,38.66,30.21,33.18,80.4,166,17,13.2
2015_02_18,22:52:18,38.7,30.21,33.28,80.6,165,17,12.8
2015_02_18,22:56:28,38.62,30.21,33.38,81.2,171.21,17,13
2015_02_18,22:57:18,38.56,30.21,33.32,81.2,174.6,17,13.4
2015_02_18,23:01:28,38.56,30.21,33.32,81.2,169.6,17,13.2
2015_02_18,23:02:18,38.58,30.21,33.46,81.6,168.6,17,12.6
2015_02_18,23:06:28,38.6,30.21,33.84,82.8,168.6,18,14.4
2015_02_18,23:07:18,38.56,30.21,33.74,82.6,167.8,18,15.4
2015_02_18,23:11:29,38.3,30.21,33.54,82.8,166.8,18,15
2015_02_18,23:12:18,38.22,30.21,33.58,83.2,165.6,18,14.6
2015_02_18,23:16:29,37.8,30.21,33.4,84,168.2,18,13.8
2015_02_18,23:17:18,37.72,30.21,33.32,84,168.8,18,13.4
2015_02_18,23:21:29,37.62,30.21,33.16,83.8,164.2,18,13.2
2015_02_18,23:22:18,37.6,30.21,33.08,83.6,164.2,18,13.2
2015_02_18,23:26:29,37.42,30.21,32.9,83.6,163.6,18,12.8
2015_02_18,23:27:18,37.4,30.21,32.94,83.8,161.4,18,12.4
2015_02_18,23:31:29,37.42,30.21,33.02,84,158,18,13
2015_02_18,23:32:18,37.44,30.21,32.98,83.8,159.4,18,13.2
2015_02_18,23:36:29,37.66,30.22,33.2,83.8,160.2,16,13.2
2015_02_18,23:37:18,37.7,30.22,33.24,83.8,160.4,16,14
2015_02_18,23:41:29,37.68,30.22,32.8,82.4,165.2,16,14.2
2015_02_18,23:42:19,37.66,30.22,32.78,82.4,165.4,16,13.8
2015_02_18,23:46:29,37.54,30.22,32.84,83,160.6,17,14
2015_02_18,23:47:19,37.52,30.22,32.82,83,159.2,17,13.6
2015_02_18,23:51:29,37.5,30.22,33.1,84,163.6,17,13.6
2015_02_18,23:52:19,37.48,30.22,33.14,84.2,165,17,14
2015_02_18,23:56:29,37.32,30.22,32.98,84.2,159.6,17,12.8
2015_02_18,23:57:19,37.28,30.22,33,84.4,157.8,17,12.4
2015_02_19,0:01:29,37.2,30.22,33.28,85.6,163.6,17,12.8
2015_02_19,0:02:19,37.2,30.22,33.34,85.8,166.2,17,12.8
2015_02_19,0:06:30,37.16,30.22,33.48,86.4,166.8,15,12.6
2015_02_19,0:07:19,37.14,30.22,33.46,86.4,168.79,15,12.8
2015_02_19,0:11:31,37.1,30.22,33.3,86,170.8,15,12.6
2015_02_19,0:12:19,37.1,30.22,33.36,86.2,170,15,12.8
2015_02_19,0:16:31,37.2,30.23,33.58,86.6,171.4,15,12.2
2015_02_19,0:17:19,37.26,30.23,33.58,86.4,170.2,15,12
2015_02_19,0:21:31,37.48,30.23,33.5,85.4,166.6,15,10.8
2015_02_19,0:22:19,37.54,30.23,33.5,85.2,167.2,15,10.4
2015_02_19,0:26:31,37.76,30.24,33.66,85,179.2,15,8
2015_02_19,0:27:19,37.78,30.24,33.68,85,183,15,7.4
2015_02_19,0:31:31,37.78,30.24,33.44,84.2,218.01,15,8.8
2015_02_19,0:32:19,37.74,30.24,33.28,83.8,223.6,15,8.6
2015_02_19,0:36:31,37.6,30.24,33.26,84.2,193.85,14,8.2
2015_02_19,0:37:19,37.58,30.24,33.3,84.4,184.59,14,8.8
2015_02_19,0:41:31,37.36,30.24,33.14,84.6,173.6,14,10.8
2015_02_19,0:42:19,37.3,30.24,33.14,84.8,172,14,11
2015_02_19,0:46:31,37.22,30.25,33.06,84.8,162.61,14,8
2015_02_19,0:47:19,37.26,30.25,33.04,84.6,154.3,14,7.2
2015_02_19,0:51:31,37.56,30.25,33.28,84.4,143.74,15,9.8
2015_02_19,0:52:19,37.6,30.25,33.38,84.6,152.09,15,10.8
2015_02_19,0:56:31,37.48,30.25,33.32,84.8,157,15,12
2015_02_19,0:57:20,37.4,30.25,33.24,84.8,157.2,15,12
2015_02_19,1:01:31,37.06,30.25,33.08,85.4,166.39,16,13.2
2015_02_19,1:02:20,37.02,30.25,33.1,85.6,166.59,16,13.4
2015_02_19,1:06:31,36.98,30.25,33.3,86.4,165.2,14,12
2015_02_19,1:07:20,36.96,30.25,33.34,86.6,167.6,14,11.6
2015_02_19,1:11:31,36.86,30.25,33.36,87,162.17,15,13
2015_02_19,1:12:20,36.82,30.25,33.26,86.8,158.6,15,13
2015_02_19,1:16:31,36.64,30.25,33.36,87.8,157.6,15,12
2015_02_19,1:17:20,36.6,30.25,33.38,88,157.8,15,11.8
2015_02_19,1:21:31,36.52,30.25,33.08,87.2,163.2,15,10.4
2015_02_19,1:22:20,36.54,30.25,33.16,87.4,163.8,15,11
2015_02_19,1:26:32,36.56,30.25,33.12,87.2,153.4,15,11.6
2015_02_19,1:27:20,36.56,30.25,33.06,87,151.4,15,11.4
2015_02_19,1:31:32,36.6,30.25,33.34,87.8,163.41,15,11.6
2015_02_19,1:32:20,36.6,30.25,33.34,87.8,165.4,15,11.8
2015_02_19,1:36:32,36.64,30.25,33.38,87.8,168.8,14,10.8
2015_02_19,1:37:20,36.68,30.25,33.48,88,172.79,14,10.2
2015_02_19,1:41:32,36.84,30.25,33.64,88,179,14,11
2015_02_19,1:42:20,36.86,30.25,33.66,88,178.8,14,11
2015_02_19,1:46:32,36.98,30.25,33.6,87.4,174.6,14,11.2
2015_02_19,1:47:20,37.02,30.25,33.64,87.4,172.8,14,11.4
2015_02_19,1:51:32,37.16,30.25,33.72,87.2,172,14,11.4
2015_02_19,1:52:20,37.16,30.25,33.6,86.8,172.6,14,11
2015_02_19,1:56:32,37.1,30.25,33.3,86,177.6,14,10.8
2015_02_19,1:57:20,37.1,30.25,33.3,86,178.4,14,11.2
2015_02_19,2:01:32,37.1,30.24,33.36,86.2,181.8,14,10.2
2015_02_19,2:02:20,37.1,30.24,33.42,86.4,182.4,14,9.4
2015_02_19,2:06:32,37.24,30.24,33.8,87.2,180,12,8.4
2015_02_19,2:07:20,37.3,30.24,33.86,87.2,179.2,12,8.8
2015_02_19,2:11:32,37.58,30.24,34.08,87,179.4,12,7.8
2015_02_19,2:12:21,37.66,30.24,34.16,87,180.41,12,7.2
2015_02_19,2:16:32,37.84,30.24,33.98,85.8,182.79,12,4.6
2015_02_19,2:17:21,37.86,30.24,33.88,85.4,180.16,12,3.8
2015_02_19,2:21:32,37.94,30.24,33.84,85,184.67,12,1.6
2015_02_19,2:22:21,37.96,30.24,33.92,85.2,194.25,12,1.6
2015_02_19,2:26:32,38.08,30.24,34.22,85.8,218,12,1.6
2015_02_19,2:27:21,38.12,30.24,34.2,85.6,218.8,12,1.8
2015_02_19,2:31:32,38.3,30.24,34.38,85.6,224.6,12,2.4
2015_02_19,2:32:21,38.36,30.24,34.5,85.8,225.6,12,2.2
2015_02_19,2:36:32,38.58,30.24,34.6,85.4,188.2,5,2.6
2015_02_19,2:37:21,38.62,30.23,34.52,85,176.53,5,3
2015_02_19,2:41:33,38.8,30.23,34.4,84,164.39,5,2.6
2015_02_19,2:42:21,38.84,30.23,34.5,84.2,161.79,5,2
2015_02_19,2:46:33,38.98,30.23,34.88,85,170,5,1
2015_02_19,2:47:21,39,30.23,34.9,85,172.6,5,1.6
2015_02_19,2:51:33,38.94,30.23,34.78,84.8,174.2,7,5
2015_02_19,2:52:21,38.9,30.23,34.74,84.8,177.19,7,5.4
2015_02_19,2:56:33,38.7,30.23,34.6,85,186.2,7,5.6
2015_02_19,2:57:21,38.66,30.23,34.56,85,183.6,9,6
2015_02_19,3:01:33,38.48,30.23,34.38,85,175.4,9,5.6
2015_02_19,3:02:21,38.44,30.23,34.4,85.2,177.59,9,5.2
2015_02_19,3:06:33,38.4,30.23,34.6,86,198.2,6,3.8
2015_02_19,3:07:21,38.4,30.23,34.6,86,215.81,6,3
2015_02_19,3:11:33,38.5,30.23,35.06,87.2,300.8,6,4
2015_02_19,3:12:21,38.52,30.23,35.14,87.4,303,6,4.6
2015_02_19,3:16:33,38.64,30.23,35.08,86.8,311.8,6,4.4
2015_02_19,3:17:21,38.68,30.23,35.12,86.8,311.4,6,4
2015_02_19,3:21:33,38.76,30.23,35.26,87,300.04,6,3.2
2015_02_19,3:22:21,38.78,30.23,35.28,87,297.22,6,3.2
2015_02_19,3:26:33,38.8,30.23,35.06,86.2,304.2,6,2.8
2015_02_19,3:27:22,38.8,30.23,35,86,309.57,6,2.8
2015_02_19,3:31:33,38.86,30.22,34.94,85.6,333.01,6,1.8
2015_02_19,3:32:22,38.88,30.22,34.96,85.6,337.59,6,1.6
2015_02_19,3:36:33,39,30.22,35.32,86.4,353.4,4,1.8
2015_02_19,3:37:22,39.04,30.22,35.42,86.6,355,4,1.6
2015_02_19,3:41:33,39.1,30.23,35.84,87.8,347.14,4,0.8
2015_02_19,3:42:22,39.1,30.23,35.9,88,338.58,4,0.6
2015_02_19,3:46:33,39.1,30.23,35.84,87.8,313,4,0.2
2015_02_19,3:47:22,39.1,30.23,35.84,87.8,313,4,0.2
2015_02_19,3:51:33,39.06,30.23,35.86,88,282.19,4,0.8
2015_02_19,3:52:22,39.04,30.23,35.84,88,262.81,4,1.2
2015_02_19,3:56:34,39,30.23,35.74,87.8,233.6,4,2.4
2015_02_19,3:57:22,39,30.23,35.68,87.6,235.2,4,2.4
2015_02_19,4:01:34,39,30.22,35.5,87,228.59,4,2.8
2015_02_19,4:02:22,39,30.22,35.5,87,224.79,4,2.4
2015_02_19,4:06:34,39,30.23,35.5,87,220.4,4,0.6
2015_02_19,4:07:22,39,30.23,35.5,87,208.63,4,1.4
2015_02_19,4:11:34,38.82,30.23,34.78,85.2,159.36,7,5.4
2015_02_19,4:12:22,38.76,30.23,34.6,84.8,162.19,7,5.6
2015_02_19,4:16:34,38.62,30.23,34.58,85.2,166.59,7,4.4
2015_02_19,4:17:22,38.6,30.23,34.62,85.4,164.97,7,4.2
2015_02_19,4:21:34,38.42,30.23,34.74,86.4,152.2,8,5.6
2015_02_19,4:22:22,38.34,30.23,34.72,86.6,151.4,8,5.8
2015_02_19,4:26:34,38.06,30.23,34.62,87.2,148.19,8,5.2
2015_02_19,4:27:22,38.02,30.23,34.64,87.4,142.76,8,5.4
2015_02_19,4:31:34,37.9,30.23,34.7,88,137.58,8,5.2
2015_02_19,4:32:22,37.86,30.23,34.66,88,141.2,8,4.8
2015_02_19,4:36:34,37.74,30.23,34.54,88,135.99,6,4.6
2015_02_19,4:37:22,37.72,30.23,34.52,88,134,6,4.8
2015_02_19,4:41:34,37.72,30.23,34.52,88,140.4,6,4.6
2015_02_19,4:42:23,37.74,30.23,34.54,88,143.2,6,4
2015_02_19,4:46:34,37.86,30.23,34.66,88,154.2,6,3.8
2015_02_19,4:47:23,37.9,30.23,34.7,88,153.6,6,4.4
2015_02_19,4:51:34,38.06,30.23,34.86,88,141.4,6,2.4
2015_02_19,4:52:23,38.1,30.23,34.9,88,141,6,2.2
2015_02_19,4:56:34,38.22,30.23,34.78,87.2,150.2,6,2.8
2015_02_19,4:57:23,38.24,30.23,34.74,87,148.21,6,2.8
2015_02_19,5:01:34,38.36,30.24,35.04,87.6,140.6,8,3.6
2015_02_19,5:02:23,38.38,30.24,35.06,87.6,138.81,8,4.4
2015_02_19,5:06:34,38.24,30.24,34.5,86.2,129.4,9,7.4
2015_02_19,5:07:23,38.16,30.24,34.36,86,127.6,9,7.4
2015_02_19,5:11:35,37.96,30.24,34.16,86,124,11,6.6
2015_02_19,5:12:23,37.92,30.24,34.12,86,124,11,5.4
2015_02_19,5:16:35,37.8,30.24,34,86,130.04,11,0.6
2015_02_19,5:17:23,37.8,30.24,34,86,143.5,11,0.6
2015_02_19,5:21:35,37.8,30.24,34,86,184,11,0.4
2015_02_19,5:22:23,37.8,30.24,34,86,184,11,0
2015_02_19,5:26:35,37.84,30.24,34.28,86.8,184,11,0.2
2015_02_19,5:27:23,37.86,30.24,34.36,87,184,11,0.2
2015_02_19,5:31:35,37.9,30.24,34.4,87,184,11,0
2015_02_19,5:32:23,37.9,30.24,34.4,87,178.89,11,0.2
2015_02_19,5:36:35,37.9,30.24,34.58,87.6,148.36,8,4.2
2015_02_19,5:37:23,37.9,30.24,34.64,87.8,149.98,8,5.6
2015_02_19,5:41:35,37.88,30.24,34.62,87.8,163.4,8,7.2
2015_02_19,5:42:23,37.86,30.25,34.6,87.8,162.4,8,7
2015_02_19,5:46:35,37.72,30.25,34.34,87.4,154.01,8,7.2
2015_02_19,5:47:23,37.66,30.25,34.22,87.2,152.4,8,7.2
2015_02_19,5:51:35,37.32,30.25,33.94,87.4,144.6,9,7.6
2015_02_19,5:52:23,37.24,30.25,33.92,87.6,141.4,9,7.6
2015_02_19,5:56:35,37.08,30.25,34.06,88.6,134.4,11,8.2
2015_02_19,5:57:24,37.06,30.25,34.1,88.8,132.6,11,8.4
2015_02_19,6:01:35,37.04,30.24,34.14,89,123.8,11,8.2
2015_02_19,6:02:24,37.04,30.24,34.14,89,121.8,11,8.2
2015_02_19,6:06:35,37,30.24,34.14,89.2,114.6,9,5.8
2015_02_19,6:07:24,37,30.24,34.18,89.4,115.6,9,4.6
2015_02_19,6:11:35,37.06,30.24,34.32,89.8,123,9,0.8
2015_02_19,6:12:24,37.08,30.24,34.3,89.6,123,9,0.6
2015_02_19,6:16:35,37.1,30.24,34.24,89.2,139.61,9,1.6
2015_02_19,6:17:24,37.1,30.24,34.28,89.4,150.99,9,1.8
2015_02_19,6:21:35,37.22,30.25,34.52,90,178.8,9,4.4
2015_02_19,6:22:24,37.26,30.25,34.56,90,178,9,5.2
2015_02_19,6:26:35,37.3,30.25,34.6,90,171.4,9,5.2
2015_02_19,6:27:24,37.3,30.25,34.56,89.8,170.8,9,4.8
2015_02_19,6:31:35,37.3,30.25,34.4,89,171,9,2.2
2015_02_19,6:32:24,37.32,30.25,34.42,89,171,9,1.8
2015_02_19,6:36:35,37.4,30.25,34.5,89,171,4,1.4
2015_02_19,6:37:24,37.4,30.25,34.5,89,171,4,1
2015_02_19,6:41:35,37.42,30.25,34.52,89,171,4,0.2
2015_02_19,6:42:24,37.42,30.25,34.52,89,171,4,0.2
2015_02_19,6:46:35,37.48,30.25,34.52,88.8,171,4,0
2015_02_19,6:47:24,37.5,30.25,34.48,88.6,171,4,0
2015_02_19,6:51:36,37.52,30.25,34.38,88.2,171,4,0
2015_02_19,6:52:24,37.54,30.25,34.4,88.2,171,4,0
2015_02_19,6:56:36,37.6,30.25,34.46,88.2,172.8,5,1.2
2015_02_19,6:57:24,37.62,30.25,34.54,88.4,173.6,6,2.2
2015_02_19,7:01:36,37.68,30.25,34.78,89,166.01,8,6
2015_02_19,7:02:24,37.66,30.25,34.76,89,162.99,8,6
2015_02_19,7:06:36,37.6,30.25,34.7,89,157.43,8,5.4
2015_02_19,7:07:24,37.6,30.25,34.64,88.8,153.79,9,6.2
2015_02_19,7:11:36,37.48,30.25,34.28,88,146.6,9,7.6
2015_02_19,7:12:24,37.4,30.25,34.2,88,148,9,7.6
2015_02_19,7:16:36,36.92,30.25,33.84,88.4,155.6,9,8.2
2015_02_19,7:17:24,36.82,30.25,33.8,88.6,158.4,9,7.8
2015_02_19,7:21:36,36.62,30.25,33.84,89.4,173.2,9,6.6
2015_02_19,7:22:24,36.6,30.25,33.88,89.6,177,9,6.2
2015_02_19,7:26:36,36.58,30.25,33.98,90,173.81,9,4.6
2015_02_19,7:27:24,36.58,30.25,33.98,90,169.98,9,4.4
2015_02_19,7:31:36,36.62,30.25,33.9,89.6,159.6,9,4
2015_02_19,7:32:24,36.64,30.25,33.86,89.4,159.4,9,3.6
2015_02_19,7:36:36,36.76,30.25,33.94,89.4,157.6,5,3.4
2015_02_19,7:37:24,36.78,30.25,33.96,89.4,156.6,5,3.8
2015_02_19,7:41:36,36.88,30.25,33.98,89,157.8,5,3.2
2015_02_19,7:42:25,36.92,30.25,34.02,89,158.2,5,2.6
2015_02_19,7:46:36,37.04,30.25,34.18,89.2,132.49,5,3.6
2015_02_19,7:47:25,37.06,30.25,34.2,89.2,123.49,6,4.4
2015_02_19,7:51:36,37.14,30.25,34.24,89,113.6,6,4.2
2015_02_19,7:52:25,37.16,30.25,34.26,89,114.6,6,3.6
2015_02_19,7:56:36,37.26,30.25,34.36,89,126.98,6,1.8
2015_02_19,7:57:25,37.3,30.26,34.4,89,131.02,6,1.4
2015_02_19,8:01:36,37.46,30.25,34.56,89,139,6,0.4
2015_02_19,8:02:25,37.5,30.25,34.6,89,139,6,0.8
2015_02_19,8:06:37,37.72,30.26,34.82,89,157.63,5,4
2015_02_19,8:07:25,37.76,30.26,34.86,89,164.03,6,4
2015_02_19,8:11:37,37.92,30.26,35.02,89,169.6,6,2.4
2015_02_19,8:12:25,37.96,30.26,35.06,89,168.8,6,2.4
2015_02_19,8:16:37,38.12,30.26,35.18,89,168.2,6,2.6
2015_02_19,8:17:25,38.16,30.26,35.2,89,170,6,3
2015_02_19,8:21:37,38.24,30.26,35.02,88,170.6,10,5.6
2015_02_19,8:22:25,38.24,30.26,34.92,87.6,167.6,10,6.6
2015_02_19,8:26:37,37.92,30.26,34.54,87.4,157.2,10,8.8
2015_02_19,8:27:25,37.8,30.26,34.48,87.6,155.6,10,9
2015_02_19,8:31:37,37.4,30.26,34.26,88.2,152.2,10,9
2015_02_19,8:32:25,37.3,30.26,34.16,88.2,152.8,10,8.8
2015_02_19,8:36:37,36.94,30.26,33.8,88.2,140.77,11,9.4
2015_02_19,8:37:25,36.88,30.26,33.8,88.4,135.2,12,10
2015_02_19,8:41:37,36.8,30.26,33.94,89.2,135.19,13,10.6
2015_02_19,8:42:25,36.8,30.26,33.98,89.4,136.6,13,10.2
2015_02_19,8:46:37,36.76,30.26,33.98,89.6,133.2,13,10.6
2015_02_19,8:47:25,36.72,30.26,33.9,89.4,133,13,11.2
2015_02_19,8:51:37,36.58,30.26,33.86,89.6,137.4,13,11
2015_02_19,8:52:25,36.56,30.26,33.9,89.8,139.8,13,10.2
2015_02_19,8:56:37,36.46,30.26,33.86,90,141.2,13,9.4
2015_02_19,8:57:25,36.46,30.26,33.86,90,140.6,13,9.2
2015_02_19,9:01:37,36.54,30.26,34.06,90.6,143.2,13,9.4
2015_02_19,9:02:26,36.56,30.26,34.12,90.8,144.4,13,9.8
2015_02_19,9:06:37,36.72,30.26,34.26,90.8,154.2,11,9.2
2015_02_19,9:07:26,36.78,30.26,34.32,90.8,156.61,11,8.8
2015_02_19,9:11:37,37.06,30.26,34.66,91,167.57,11,7.6
2015_02_19,9:12:26,37.16,30.26,34.76,91,170.79,11,7.4
2015_02_19,9:16:37,37.6,30.26,35.2,91,179.6,11,5.2
